year_aliya,month_aliya,age,age_tday,gender,erez_moza,subcont,yeshuv_klita,machoz,mikzoa
2015,7,31,40,נקבה,אוקראינה,מזרח אירופה,מגדל העמק,מחוז הצפון,מהנדס אזרחי
2015,7,32,40,זכר,אוקראינה,מזרח אירופה,מגדל העמק,מחוז הצפון,מהנדס אזרחי
2015,7,6,14,נקבה,אוקראינה,מזרח אירופה,מגדל העמק,מחוז הצפון,לא צויין
2015,7,85,93,זכר,אוקראינה,מזרח אירופה,מגדל העמק,מחוז הצפון,מהנדס תעשיה וניהול
2015,7,33,41,זכר,אוקראינה,מזרח אירופה,מגדל העמק,מחוז הצפון,פועל
2015,7,42,50,נקבה,אוקראינה,מזרח אירופה,מגדל העמק,מחוז הצפון,"מורה בבי""ס יסודי"
2015,7,15,24,נקבה,אוקראינה,מזרח אירופה,מגדל העמק,מחוז הצפון,"תלמיד בי""ס יסודי ותכון"
2015,7,36,44,נקבה,אוזבקיסטאן,מזרח אירופה,מגדל העמק,מחוז הצפון,עוזרת לגננת
2015,7,12,20,זכר,אוזבקיסטאן,מזרח אירופה,מגדל העמק,מחוז הצפון,"תלמיד בי""ס יסודי ותכון"
2015,7,63,71,נקבה,אוזבקיסטאן,מזרח אירופה,מגדל העמק,מחוז הצפון,"צבע, סייד"
2015,8,32,40,נקבה,אוקראינה,מזרח אירופה,מגדל העמק,מחוז הצפון,"קופאי, עובד חשבונות"
2015,8,7,15,זכר,אוקראינה,מזרח אירופה,מגדל העמק,מחוז הצפון,"תלמיד בי""ס יסודי ותכון"
2015,8,68,76,נקבה,צרפת,מערב אירופה,מגדל העמק,מחוז הצפון,"טבח ראשי, טבח"
2015,9,29,37,זכר,בלארוס,מזרח אירופה,מגדל העמק,מחוז הצפון,"טבח ראשי, טבח"
2015,9,49,57,נקבה,אוקראינה,מזרח אירופה,מגדל העמק,מחוז הצפון,"זבן, מוכר"
2015,9,18,26,נקבה,אוקראינה,מזרח אירופה,מגדל העמק,מחוז הצפון,"זבן, מוכר"
2015,9,28,36,נקבה,אוקראינה,מזרח אירופה,מגדל העמק,מחוז הצפון,"זבן, מוכר"
2015,10,52,60,זכר,אוקראינה,מזרח אירופה,מגדל העמק,מחוז הצפון,מרכיב מכשיר רדיו וטלויזיה
2015,10,44,52,נקבה,אוקראינה,מזרח אירופה,מגדל העמק,מחוז הצפון,איש מכירות
2015,10,11,19,זכר,אוקראינה,מזרח אירופה,מגדל העמק,מחוז הצפון,"תלמיד בי""ס יסודי ותכון"
2015,10,24,32,זכר,אוקראינה,מזרח אירופה,מגדל העמק,מחוז הצפון,"פסל, צייר"
2015,10,22,30,זכר,"ארה""ב",צפון אמריקה,מגדל העמק,מחוז הצפון,ספורט
2015,10,38,46,נקבה,רוסיה,מזרח אירופה,מגדל העמק,מחוז הצפון,כלכלן
2015,10,36,44,זכר,אוקראינה,מזרח אירופה,מגדל העמק,מחוז הצפון,מהנדס אזרחי
2015,10,33,41,נקבה,אוקראינה,מזרח אירופה,מגדל העמק,מחוז הצפון,כלכלן
2015,10,6,14,זכר,אוקראינה,מזרח אירופה,מגדל העמק,מחוז הצפון,"תלמיד בי""ס יסודי ותכון"
2015,10,29,37,זכר,אוקראינה,מזרח אירופה,מגדל העמק,מחוז הצפון,כלכלן
2015,10,28,36,נקבה,אוקראינה,מזרח אירופה,מגדל העמק,מחוז הצפון,"מורה בבי""ס יסודי"
2015,10,3,11,נקבה,אוקראינה,מזרח אירופה,מגדל העמק,מחוז הצפון,לא צויין
2015,10,4,12,זכר,אוקראינה,מזרח אירופה,מגדל העמק,מחוז הצפון,לא צויין
2015,10,65,73,זכר,אוקראינה,מזרח אירופה,מגדל העמק,מחוז הצפון,מהנדס אזרחי
2015,10,62,70,נקבה,אוקראינה,מזרח אירופה,מגדל העמק,מחוז הצפון,מהנדס אזרחי
2015,11,32,40,זכר,אוקראינה,מזרח אירופה,מגדל העמק,מחוז הצפון,"מפעיל מנוף, עגורן"
2015,11,30,38,נקבה,אוקראינה,מזרח אירופה,מגדל העמק,מחוז הצפון,"תופר, חייט"
2015,11,7,15,זכר,אוקראינה,מזרח אירופה,מגדל העמק,מחוז הצפון,"תלמיד בי""ס יסודי ותכון"
2015,11,1,9,זכר,אוקראינה,מזרח אירופה,מגדל העמק,מחוז הצפון,לא צויין
2015,11,39,46,זכר,רוסיה,מזרח אירופה,מגדל העמק,מחוז הצפון,מהנדס אזרחי
2015,11,69,77,זכר,אוקראינה,מזרח אירופה,מגדל העמק,מחוז הצפון,טכנאי הנדסה אזרחית
2015,11,54,62,נקבה,אוקראינה,מזרח אירופה,מגדל העמק,מחוז הצפון,מנהל חשבונות
2015,11,35,43,זכר,אוקראינה,מזרח אירופה,מגדל העמק,מחוז הצפון,משפטן
2015,11,28,36,נקבה,אוקראינה,מזרח אירופה,מגדל העמק,מחוז הצפון,ספר
2015,11,0,8,זכר,אוקראינה,מזרח אירופה,מגדל העמק,מחוז הצפון,לא צויין
2015,12,57,65,נקבה,אוקראינה,מזרח אירופה,מגדל העמק,מחוז הצפון,פועל
2015,12,73,80,נקבה,רוסיה,מזרח אירופה,מגדל העמק,מחוז הצפון,טכנאי במדעי הטבע
2015,12,53,61,נקבה,רוסיה,מזרח אירופה,מגדל העמק,מחוז הצפון,כלכלן
2015,12,30,38,זכר,אוקראינה,מזרח אירופה,מגדל העמק,מחוז הצפון,אופה
2015,12,28,36,נקבה,אוקראינה,מזרח אירופה,מגדל העמק,מחוז הצפון,"מורה בבי""ס יסודי"
2015,12,5,13,נקבה,אוקראינה,מזרח אירופה,מגדל העמק,מחוז הצפון,לא צויין
2015,12,4,12,נקבה,אוקראינה,מזרח אירופה,מגדל העמק,מחוז הצפון,לא צויין
2015,12,2,10,זכר,אוקראינה,מזרח אירופה,מגדל העמק,מחוז הצפון,לא צויין
2015,12,43,51,זכר,אוקראינה,מזרח אירופה,מגדל העמק,מחוז הצפון,נהג במכונית מסחרית
2015,12,51,59,נקבה,אוקראינה,מזרח אירופה,מגדל העמק,מחוז הצפון,מקצוע לא מוגדר
2015,12,12,20,זכר,אוקראינה,מזרח אירופה,מגדל העמק,מחוז הצפון,"תלמיד בי""ס יסודי ותכון"
2015,12,46,54,זכר,בלארוס,מזרח אירופה,מגדל העמק,מחוז הצפון,עובד במקצועות חופשיים
2015,12,45,53,נקבה,בלארוס,מזרח אירופה,מגדל העמק,מחוז הצפון,עובד במקצועות חופשיים
2015,12,7,15,זכר,בלארוס,מזרח אירופה,מגדל העמק,מחוז הצפון,"תלמיד בי""ס יסודי ותכון"
2015,12,30,37,זכר,אוקראינה,מזרח אירופה,מגדל העמק,מחוז הצפון,טכנאי הנדסה אזרחית
2015,12,30,38,נקבה,אוקראינה,מזרח אירופה,מגדל העמק,מחוז הצפון,"מורה בבי""ס יסודי"
2015,12,5,13,נקבה,אוקראינה,מזרח אירופה,מגדל העמק,מחוז הצפון,לא צויין
2015,12,30,37,זכר,אוקראינה,מזרח אירופה,מגדל העמק,מחוז הצפון,נהג מונית
2015,12,27,34,נקבה,אוקראינה,מזרח אירופה,מגדל העמק,מחוז הצפון,מנהל חשבונות
2015,12,3,11,זכר,אוקראינה,מזרח אירופה,מגדל העמק,מחוז הצפון,לא צויין
2015,5,29,37,נקבה,"ארה""ב",צפון אמריקה,שדה בוקר,מחוז הדרום וירושלים,סטודנט
2015,3,63,72,נקבה,תורכיה,אחרות,גבעת ישעיהו,מחוז הדרום וירושלים,עקרת בית
2015,3,27,36,נקבה,קנדה,צפון אמריקה,גבעת ישעיהו,מחוז הדרום וירושלים,רופא
2015,4,23,32,זכר,אוקראינה,מזרח אירופה,רכסים,מחוז הצפון,לא צויין
2015,6,59,67,זכר,שאר אפריקה,שאר אפריקה,רכסים,מחוז הצפון,מורה לחנוך על-יסודי
2015,2,29,38,נקבה,רוסיה,מזרח אירופה,רכסים,מחוז הצפון,"זבן, מוכר"
2015,2,8,17,זכר,רוסיה,מזרח אירופה,רכסים,מחוז הצפון,"תלמיד בי""ס יסודי ותכון"
2015,6,28,36,נקבה,פנמה,דרום אמריקה,רכסים,מחוז הצפון,"פסל, צייר"
2015,9,66,74,נקבה,אוקראינה,מזרח אירופה,רכסים,מחוז הצפון,פנסיונר / רנטייר
2015,2,59,67,נקבה,אוקראינה,מזרח אירופה,מבשרת ציון,מחוז הדרום וירושלים,מתכנת
2015,3,33,41,זכר,אוקראינה,מזרח אירופה,מבשרת ציון,מחוז הדרום וירושלים,"רוקח, פרמקולוג"
2015,5,26,35,זכר,אוקראינה,מזרח אירופה,מבשרת ציון,מחוז הדרום וירושלים,"כוראוגרף, במאי, מנהל במה"
2015,5,22,31,זכר,צרפת,מערב אירופה,מבשרת ציון,מחוז הדרום וירושלים,סטודנט
2015,6,20,28,נקבה,צרפת,מערב אירופה,מבשרת ציון,מחוז הדרום וירושלים,בלתי מקצועי
2015,11,21,29,זכר,צרפת,מערב אירופה,מבשרת ציון,מחוז הדרום וירושלים,בלתי מקצועי
2015,7,49,57,זכר,ברזיל,דרום אמריקה,מבשרת ציון,מחוז הדרום וירושלים,מורה לחינוך גופני
2015,7,35,43,נקבה,ברזיל,דרום אמריקה,מבשרת ציון,מחוז הדרום וירושלים,"מורה בבי""ס יסודי"
2015,7,1,9,זכר,ברזיל,דרום אמריקה,מבשרת ציון,מחוז הדרום וירושלים,לא צויין
2015,7,0,8,זכר,ברזיל,דרום אמריקה,מבשרת ציון,מחוז הדרום וירושלים,לא צויין
2015,7,25,33,זכר,אוקראינה,מזרח אירופה,מבשרת ציון,מחוז הדרום וירושלים,רופא
2015,7,26,35,נקבה,אוקראינה,מזרח אירופה,מבשרת ציון,מחוז הדרום וירושלים,עורך דין
2015,8,21,29,זכר,"ארה""ב",צפון אמריקה,מבשרת ציון,מחוז הדרום וירושלים,בלתי מקצועי
2015,6,19,27,נקבה,צרפת,מערב אירופה,מבשרת ציון,מחוז הדרום וירושלים,בלתי מקצועי
2015,8,27,35,נקבה,אוקראינה,מזרח אירופה,מבשרת ציון,מחוז הדרום וירושלים,אקדמאי במדעים מדוייקים
2015,8,14,22,נקבה,"ארה""ב",צפון אמריקה,מבשרת ציון,מחוז הדרום וירושלים,"תלמיד בי""ס יסודי ותכון"
2015,8,1,9,זכר,אתיופיה,שאר אפריקה,מבשרת ציון,מחוז הדרום וירושלים,
2015,1,27,35,נקבה,"ארה""ב",צפון אמריקה,מבשרת ציון,מחוז הדרום וירושלים,עובד במקצועות חופשיים
2015,3,30,39,זכר,רוסיה,מזרח אירופה,מבשרת ציון,מחוז הדרום וירושלים,עובד במקצועות חופשיים
2015,3,30,38,נקבה,רוסיה,מזרח אירופה,מבשרת ציון,מחוז הדרום וירושלים,עובד במקצועות חופשיים
2015,3,0,9,זכר,רוסיה,מזרח אירופה,מבשרת ציון,מחוז הדרום וירושלים,לא צויין
2015,3,60,69,נקבה,אוקראינה,מזרח אירופה,מבשרת ציון,מחוז הדרום וירושלים,מהנדס אזרחי
2015,3,16,24,נקבה,צרפת,מערב אירופה,מבשרת ציון,מחוז הדרום וירושלים,"תלמיד בי""ס יסודי ותכון"
2015,3,13,22,נקבה,צרפת,מערב אירופה,מבשרת ציון,מחוז הדרום וירושלים,"תלמיד בי""ס יסודי ותכון"
2015,3,11,20,זכר,צרפת,מערב אירופה,מבשרת ציון,מחוז הדרום וירושלים,"תלמיד בי""ס יסודי ותכון"
2015,3,2,11,נקבה,צרפת,מערב אירופה,מבשרת ציון,מחוז הדרום וירושלים,לא צויין
2015,3,45,54,נקבה,צרפת,מערב אירופה,מבשרת ציון,מחוז הדרום וירושלים,כלכלן
2015,6,69,77,נקבה,צרפת,מערב אירופה,מבשרת ציון,מחוז הדרום וירושלים,פנסיונר / רנטייר
2015,6,74,82,זכר,צרפת,מערב אירופה,מבשרת ציון,מחוז הדרום וירושלים,פנסיונר / רנטייר
2015,6,18,26,זכר,"ארה""ב",צפון אמריקה,מבשרת ציון,מחוז הדרום וירושלים,סטודנט
2015,6,60,68,נקבה,גרמניה,מערב אירופה,מבשרת ציון,מחוז הדרום וירושלים,רוקח
2015,7,71,79,זכר,בריטניה,מערב אירופה,מבשרת ציון,מחוז הדרום וירושלים,עורך דין
2015,7,67,75,נקבה,בריטניה,מערב אירופה,מבשרת ציון,מחוז הדרום וירושלים,סופר
2015,7,62,70,נקבה,צרפת,מערב אירופה,מבשרת ציון,מחוז הדרום וירושלים,מהנדס אזרחי
2015,7,19,27,נקבה,צרפת,מערב אירופה,מבשרת ציון,מחוז הדרום וירושלים,סטודנט
2015,8,53,62,זכר,"ארה""ב",צפון אמריקה,מבשרת ציון,מחוז הדרום וירושלים,טכנאי במדעי הטבע ל.נ.מ.א.
2015,8,51,59,נקבה,"ארה""ב",צפון אמריקה,מבשרת ציון,מחוז הדרום וירושלים,דיאטנים
2015,8,15,23,זכר,"ארה""ב",צפון אמריקה,מבשרת ציון,מחוז הדרום וירושלים,"תלמיד בי""ס יסודי ותכון"
2015,8,73,82,זכר,רוסיה,מזרח אירופה,מבשרת ציון,מחוז הדרום וירושלים,מהנדס אזרחי
2015,8,70,78,נקבה,רוסיה,מזרח אירופה,מבשרת ציון,מחוז הדרום וירושלים,מהנדס אזרחי
2015,9,43,51,נקבה,רוסיה,מזרח אירופה,מבשרת ציון,מחוז הדרום וירושלים,מנהל אדמיניסטרטיבי
2015,9,16,24,נקבה,רוסיה,מזרח אירופה,מבשרת ציון,מחוז הדרום וירושלים,"תלמיד בי""ס יסודי ותכון"
2015,9,6,14,זכר,רוסיה,מזרח אירופה,מבשרת ציון,מחוז הדרום וירושלים,"תלמיד בי""ס יסודי ותכון"
2015,9,24,32,נקבה,"ארה""ב",צפון אמריקה,מבשרת ציון,מחוז הדרום וירושלים,אחות מוסמכת
2015,10,57,65,זכר,רוסיה,מזרח אירופה,מבשרת ציון,מחוז הדרום וירושלים,צלם
2015,10,57,65,נקבה,רוסיה,מזרח אירופה,מבשרת ציון,מחוז הדרום וירושלים,רופא
2015,10,32,40,זכר,שוויץ,מערב אירופה,מבשרת ציון,מחוז הדרום וירושלים,"טבח ראשי, טבח"
2015,11,62,69,זכר,רוסיה,מזרח אירופה,מבשרת ציון,מחוז הדרום וירושלים,מהנדס אזרחי
2015,11,62,70,נקבה,רוסיה,מזרח אירופה,מבשרת ציון,מחוז הדרום וירושלים,כלכלן
2015,12,42,50,זכר,רוסיה,מזרח אירופה,מבשרת ציון,מחוז הדרום וירושלים,"שוטר, בלש משטרה"
2015,12,44,52,נקבה,רוסיה,מזרח אירופה,מבשרת ציון,מחוז הדרום וירושלים,משפטן
2015,5,31,39,זכר,אוקראינה,מזרח אירופה,אור עקיבא,מחוז הצפון,מהנדס חשמל ואלקטרוניקה
2015,5,28,36,נקבה,אוקראינה,מזרח אירופה,אור עקיבא,מחוז הצפון,כלכלן
2015,5,4,13,זכר,אוקראינה,מזרח אירופה,אור עקיבא,מחוז הצפון,לא צויין
2015,5,57,65,נקבה,רוסיה,מזרח אירופה,אור עקיבא,מחוז הצפון,כלכלן
2015,5,27,35,נקבה,אוקראינה,מזרח אירופה,אור עקיבא,מחוז הצפון,משפטן
2015,8,19,27,זכר,אוקראינה,מזרח אירופה,אור עקיבא,מחוז הצפון,סטודנט
2015,11,2,10,זכר,אוקראינה,מזרח אירופה,אור עקיבא,מחוז הצפון,
2015,8,58,66,נקבה,אזרביג'אן,מזרח אירופה,אור עקיבא,מחוז הצפון,מהנדס כימיה
2015,10,44,52,זכר,אוקראינה,מזרח אירופה,אור עקיבא,מחוז הצפון,מהנדס בניין
2015,11,24,32,נקבה,קנדה,צפון אמריקה,אור עקיבא,מחוז הצפון,מנהל אדמיניסטרטיבי
2015,12,25,33,נקבה,צרפת,מערב אירופה,אור עקיבא,מחוז הצפון,מוסיקאי
2015,6,37,46,זכר,אוקראינה,מזרח אירופה,אור עקיבא,מחוז הצפון,מדעי המדינה
2015,12,19,27,זכר,רוסיה,מזרח אירופה,אור עקיבא,מחוז הצפון,לא צויין
2015,12,9,17,נקבה,אוקראינה,מזרח אירופה,אור עקיבא,מחוז הצפון,"תלמיד בי""ס יסודי ותכון"
2015,1,70,78,זכר,רוסיה,מזרח אירופה,אור עקיבא,מחוז הצפון,מהנדס כימיה
2015,1,65,73,נקבה,רוסיה,מזרח אירופה,אור עקיבא,מחוז הצפון,טכנאי רפואה אחר
2015,2,23,32,זכר,רוסיה,מזרח אירופה,אור עקיבא,מחוז הצפון,עורך דין
2015,2,23,32,נקבה,רוסיה,מזרח אירופה,אור עקיבא,מחוז הצפון,כלכלן
2015,3,65,74,זכר,צרפת,מערב אירופה,אור עקיבא,מחוז הצפון,פנסיונר / רנטייר
2015,3,61,69,נקבה,צרפת,מערב אירופה,אור עקיבא,מחוז הצפון,פנסיונר / רנטייר
2015,3,21,29,נקבה,ארגנטינה,דרום אמריקה,אור עקיבא,מחוז הצפון,סטודנט
2015,3,53,62,זכר,אוקראינה,מזרח אירופה,אור עקיבא,מחוז הצפון,מהנדס חשמל ואלקטרוניקה
2015,3,47,55,נקבה,אוקראינה,מזרח אירופה,אור עקיבא,מחוז הצפון,טכנאי תעשיה ומינהל
2015,3,27,35,זכר,אוקראינה,מזרח אירופה,אור עקיבא,מחוז הצפון,כלכלן
2015,3,56,65,נקבה,רוסיה,מזרח אירופה,אור עקיבא,מחוז הצפון,"מורה בבי""ס יסודי"
2015,3,60,69,זכר,רוסיה,מזרח אירופה,אור עקיבא,מחוז הצפון,מהנדס אזרחי
2015,4,26,35,זכר,רוסיה,מזרח אירופה,אור עקיבא,מחוז הצפון,עובד במקצועות חופשיים
2015,4,67,76,נקבה,אוקראינה,מזרח אירופה,אור עקיבא,מחוז הצפון,פנסיונר / רנטייר
2015,4,44,52,נקבה,אוקראינה,מזרח אירופה,אור עקיבא,מחוז הצפון,רופא
2015,5,74,82,זכר,רוסיה,מזרח אירופה,אור עקיבא,מחוז הצפון,אגרונום
2015,5,74,82,נקבה,רוסיה,מזרח אירופה,אור עקיבא,מחוז הצפון,אגרונום
2015,5,62,70,נקבה,אזרביג'אן,מזרח אירופה,אור עקיבא,מחוז הצפון,עקרת בית
2015,5,60,68,זכר,רוסיה,מזרח אירופה,אור עקיבא,מחוז הצפון,נהג אוטובוס
2015,5,60,69,נקבה,רוסיה,מזרח אירופה,אור עקיבא,מחוז הצפון,וטרינר
2015,6,27,35,זכר,רוסיה,מזרח אירופה,אור עקיבא,מחוז הצפון,כלכלן
2015,7,32,40,זכר,רוסיה,מזרח אירופה,אור עקיבא,מחוז הצפון,כלכלן
2015,7,37,45,זכר,אזרביג'אן,מזרח אירופה,אור עקיבא,מחוז הצפון,רתך
2015,7,26,34,נקבה,אזרביג'אן,מזרח אירופה,אור עקיבא,מחוז הצפון,עקרת בית
2015,7,2,10,זכר,אזרביג'אן,מזרח אירופה,אור עקיבא,מחוז הצפון,לא צויין
2015,7,49,58,זכר,אזרביג'אן,מזרח אירופה,אור עקיבא,מחוז הצפון,מנהל אדמיניסטרטיבי
2015,7,17,26,זכר,אזרביג'אן,מזרח אירופה,אור עקיבא,מחוז הצפון,"תלמיד בי""ס יסודי ותכון"
2015,8,55,63,זכר,רוסיה,מזרח אירופה,אור עקיבא,מחוז הצפון,מהנדס אזרחי
2015,8,56,64,נקבה,רוסיה,מזרח אירופה,אור עקיבא,מחוז הצפון,מהנדס אזרחי
2015,8,53,61,זכר,רוסיה,מזרח אירופה,אור עקיבא,מחוז הצפון,נהג במכונית מסחרית
2015,8,42,50,נקבה,רוסיה,מזרח אירופה,אור עקיבא,מחוז הצפון,קוסמטיקאית
2015,8,7,15,נקבה,רוסיה,מזרח אירופה,אור עקיבא,מחוז הצפון,"תלמיד בי""ס יסודי ותכון"
2015,8,6,14,זכר,רוסיה,מזרח אירופה,אור עקיבא,מחוז הצפון,"תלמיד בי""ס יסודי ותכון"
2015,8,21,29,נקבה,רוסיה,מזרח אירופה,אור עקיבא,מחוז הצפון,בנית ציפורניים
2015,9,53,61,נקבה,צרפת,מערב אירופה,אור עקיבא,מחוז הצפון,עובד במקצועות חופשיים
2015,9,54,63,זכר,צרפת,מערב אירופה,אור עקיבא,מחוז הצפון,עצמאי
2015,10,69,77,זכר,רוסיה,מזרח אירופה,אור עקיבא,מחוז הצפון,קצין כלי שייט
2015,10,61,69,נקבה,רוסיה,מזרח אירופה,אור עקיבא,מחוז הצפון,"טבח ראשי, טבח"
2015,10,69,77,זכר,רוסיה,מזרח אירופה,אור עקיבא,מחוז הצפון,פנסיונר / רנטייר
2015,10,62,70,נקבה,רוסיה,מזרח אירופה,אור עקיבא,מחוז הצפון,כלכלן
2015,11,64,72,זכר,קנדה,צפון אמריקה,אור עקיבא,מחוז הצפון,רופא ילדים
2015,11,56,64,נקבה,קנדה,צפון אמריקה,אור עקיבא,מחוז הצפון,כלכלן
2015,12,77,84,נקבה,"ארה""ב",צפון אמריקה,אור עקיבא,מחוז הצפון,פנסיונר / רנטייר
2015,12,44,52,זכר,רוסיה,מזרח אירופה,אור עקיבא,מחוז הצפון,נהג אוטובוס
2015,12,44,52,נקבה,רוסיה,מזרח אירופה,אור עקיבא,מחוז הצפון,"קנין, מפקח מכירות"
2015,12,11,18,נקבה,רוסיה,מזרח אירופה,אור עקיבא,מחוז הצפון,"תלמיד בי""ס יסודי ותכון"
2015,12,13,21,זכר,רוסיה,מזרח אירופה,אור עקיבא,מחוז הצפון,"תלמיד בי""ס יסודי ותכון"
2015,12,46,54,זכר,רוסיה,מזרח אירופה,אור עקיבא,מחוז הצפון,מהנדס חשמל ואלקטרוניקה
2015,12,47,54,נקבה,רוסיה,מזרח אירופה,אור עקיבא,מחוז הצפון,מהנדס חשמל ואלקטרוניקה
2015,9,0,8,נקבה,רוסיה,מזרח אירופה,שדרות,מחוז הדרום וירושלים,
2015,2,26,35,נקבה,הודו,שאר אסיה,שדרות,מחוז הדרום וירושלים,בלתי מקצועי
2015,1,14,23,נקבה,הודו,שאר אסיה,שדרות,מחוז הדרום וירושלים,"תלמיד בי""ס יסודי ותכון"
2015,1,29,38,זכר,הודו,שאר אסיה,שדרות,מחוז הדרום וירושלים,לא צויין
2015,1,27,35,נקבה,הודו,שאר אסיה,שדרות,מחוז הדרום וירושלים,לא צויין
2015,1,3,12,נקבה,הודו,שאר אסיה,שדרות,מחוז הדרום וירושלים,לא צויין
2015,1,0,9,נקבה,הודו,שאר אסיה,שדרות,מחוז הדרום וירושלים,לא צויין
2015,1,6,15,זכר,הודו,שאר אסיה,שדרות,מחוז הדרום וירושלים,"תלמיד בי""ס יסודי ותכון"
2015,1,18,27,נקבה,הודו,שאר אסיה,שדרות,מחוז הדרום וירושלים,לא צויין
2015,1,44,53,זכר,הודו,שאר אסיה,שדרות,מחוז הדרום וירושלים,לא צויין
2015,1,42,51,נקבה,הודו,שאר אסיה,שדרות,מחוז הדרום וירושלים,לא צויין
2015,1,5,14,נקבה,הודו,שאר אסיה,שדרות,מחוז הדרום וירושלים,לא צויין
2015,1,15,24,זכר,הודו,שאר אסיה,שדרות,מחוז הדרום וירושלים,"תלמיד בי""ס יסודי ותכון"
2015,1,3,11,נקבה,הודו,שאר אסיה,שדרות,מחוז הדרום וירושלים,לא צויין
2015,1,17,25,נקבה,הודו,שאר אסיה,שדרות,מחוז הדרום וירושלים,"תלמיד בי""ס יסודי ותכון"
2015,1,31,40,זכר,הודו,שאר אסיה,שדרות,מחוז הדרום וירושלים,לא צויין
2015,1,19,28,נקבה,הודו,שאר אסיה,שדרות,מחוז הדרום וירושלים,לא צויין
2015,1,0,9,זכר,הודו,שאר אסיה,שדרות,מחוז הדרום וירושלים,לא צויין
2015,1,42,50,זכר,הודו,שאר אסיה,שדרות,מחוז הדרום וירושלים,לא צויין
2015,1,39,48,נקבה,הודו,שאר אסיה,שדרות,מחוז הדרום וירושלים,לא צויין
2015,1,10,18,זכר,הודו,שאר אסיה,שדרות,מחוז הדרום וירושלים,"תלמיד בי""ס יסודי ותכון"
2015,1,6,15,זכר,הודו,שאר אסיה,שדרות,מחוז הדרום וירושלים,"תלמיד בי""ס יסודי ותכון"
2015,1,4,13,זכר,הודו,שאר אסיה,שדרות,מחוז הדרום וירושלים,לא צויין
2015,1,15,24,זכר,הודו,שאר אסיה,שדרות,מחוז הדרום וירושלים,"תלמיד בי""ס יסודי ותכון"
2015,1,13,22,זכר,הודו,שאר אסיה,שדרות,מחוז הדרום וירושלים,"תלמיד בי""ס יסודי ותכון"
2015,2,27,35,זכר,רוסיה,מזרח אירופה,שדרות,מחוז הדרום וירושלים,כלכלן
2015,1,64,73,זכר,הודו,שאר אסיה,שדרות,מחוז הדרום וירושלים,לא צויין
2015,1,61,70,נקבה,הודו,שאר אסיה,שדרות,מחוז הדרום וירושלים,לא צויין
2015,1,10,19,זכר,הודו,שאר אסיה,שדרות,מחוז הדרום וירושלים,"תלמיד בי""ס יסודי ותכון"
2015,1,9,18,נקבה,הודו,שאר אסיה,שדרות,מחוז הדרום וירושלים,"תלמיד בי""ס יסודי ותכון"
2015,1,15,24,נקבה,הודו,שאר אסיה,שדרות,מחוז הדרום וירושלים,"תלמיד בי""ס יסודי ותכון"
2015,1,37,46,נקבה,הודו,שאר אסיה,שדרות,מחוז הדרום וירושלים,לא צויין
2015,1,29,38,זכר,הודו,שאר אסיה,שדרות,מחוז הדרום וירושלים,לא צויין
2015,1,35,44,נקבה,הודו,שאר אסיה,שדרות,מחוז הדרום וירושלים,לא צויין
2015,1,3,12,זכר,הודו,שאר אסיה,שדרות,מחוז הדרום וירושלים,לא צויין
2015,1,7,15,נקבה,הודו,שאר אסיה,שדרות,מחוז הדרום וירושלים,"תלמיד בי""ס יסודי ותכון"
2015,1,5,14,נקבה,הודו,שאר אסיה,שדרות,מחוז הדרום וירושלים,לא צויין
2015,1,15,24,נקבה,הודו,שאר אסיה,שדרות,מחוז הדרום וירושלים,"תלמיד בי""ס יסודי ותכון"
2015,2,38,47,זכר,הודו,שאר אסיה,שדרות,מחוז הדרום וירושלים,לא צויין
2015,2,37,45,נקבה,הודו,שאר אסיה,שדרות,מחוז הדרום וירושלים,לא צויין
2015,2,5,13,זכר,הודו,שאר אסיה,שדרות,מחוז הדרום וירושלים,לא צויין
2015,2,2,10,נקבה,הודו,שאר אסיה,שדרות,מחוז הדרום וירושלים,לא צויין
2015,2,7,16,נקבה,הודו,שאר אסיה,שדרות,מחוז הדרום וירושלים,"תלמיד בי""ס יסודי ותכון"
2015,2,9,18,זכר,הודו,שאר אסיה,שדרות,מחוז הדרום וירושלים,"תלמיד בי""ס יסודי ותכון"
2015,1,64,72,זכר,הודו,שאר אסיה,שדרות,מחוז הדרום וירושלים,לא צויין
2015,1,40,49,נקבה,הודו,שאר אסיה,שדרות,מחוז הדרום וירושלים,מתכנת
2015,1,17,26,זכר,הודו,שאר אסיה,שדרות,מחוז הדרום וירושלים,"תלמיד בי""ס יסודי ותכון"
2015,1,16,24,נקבה,הודו,שאר אסיה,שדרות,מחוז הדרום וירושלים,"תלמיד בי""ס יסודי ותכון"
2015,2,48,56,זכר,הודו,שאר אסיה,שדרות,מחוז הדרום וירושלים,לא צויין
2015,2,46,55,נקבה,הודו,שאר אסיה,שדרות,מחוז הדרום וירושלים,לא צויין
2015,2,15,23,זכר,הודו,שאר אסיה,שדרות,מחוז הדרום וירושלים,"תלמיד בי""ס יסודי ותכון"
2015,2,17,26,נקבה,הודו,שאר אסיה,שדרות,מחוז הדרום וירושלים,"תלמיד בי""ס יסודי ותכון"
2015,2,13,21,זכר,הודו,שאר אסיה,שדרות,מחוז הדרום וירושלים,"תלמיד בי""ס יסודי ותכון"
2015,2,68,77,זכר,הודו,שאר אסיה,שדרות,מחוז הדרום וירושלים,פנסיונר / רנטייר
