year_aliya,month_aliya,age,age_tday,gender,erez_moza,subcont,yeshuv_klita,machoz,mikzoa
2017,7,14,20,נקבה,"ארה""ב",צפון אמריקה,מודיעין-מכבים-רעות,מחוז תל אביב והמרכז,"תלמיד בי""ס יסודי ותכון"
2017,7,12,18,זכר,"ארה""ב",צפון אמריקה,מודיעין-מכבים-רעות,מחוז תל אביב והמרכז,"תלמיד בי""ס יסודי ותכון"
2017,7,9,15,זכר,"ארה""ב",צפון אמריקה,מודיעין-מכבים-רעות,מחוז תל אביב והמרכז,"תלמיד בי""ס יסודי ותכון"
2017,7,35,41,זכר,ברזיל,דרום אמריקה,מודיעין-מכבים-רעות,מחוז תל אביב והמרכז,עורך דין
2017,7,31,38,נקבה,ברזיל,דרום אמריקה,מודיעין-מכבים-רעות,מחוז תל אביב והמרכז,כלכלן
2017,7,8,14,זכר,ברזיל,דרום אמריקה,מודיעין-מכבים-רעות,מחוז תל אביב והמרכז,"תלמיד בי""ס יסודי ותכון"
2017,7,4,10,נקבה,ברזיל,דרום אמריקה,מודיעין-מכבים-רעות,מחוז תל אביב והמרכז,לא צויין
2017,7,3,9,זכר,ברזיל,דרום אמריקה,מודיעין-מכבים-רעות,מחוז תל אביב והמרכז,לא צויין
2017,7,45,51,נקבה,ברזיל,דרום אמריקה,מודיעין-מכבים-רעות,מחוז תל אביב והמרכז,מורה במוסד להשכלה גבוהה
2017,7,7,13,זכר,ברזיל,דרום אמריקה,מודיעין-מכבים-רעות,מחוז תל אביב והמרכז,"תלמיד בי""ס יסודי ותכון"
2017,7,37,44,נקבה,"ארה""ב",צפון אמריקה,מודיעין-מכבים-רעות,מחוז תל אביב והמרכז,מנהל כללי
2017,7,39,45,זכר,"ארה""ב",צפון אמריקה,מודיעין-מכבים-רעות,מחוז תל אביב והמרכז,מנהל פרויקטים
2017,7,9,15,נקבה,"ארה""ב",צפון אמריקה,מודיעין-מכבים-רעות,מחוז תל אביב והמרכז,"תלמיד בי""ס יסודי ותכון"
2017,7,7,14,נקבה,"ארה""ב",צפון אמריקה,מודיעין-מכבים-רעות,מחוז תל אביב והמרכז,"תלמיד בי""ס יסודי ותכון"
2017,7,1,7,נקבה,"ארה""ב",צפון אמריקה,מודיעין-מכבים-רעות,מחוז תל אביב והמרכז,לא צויין
2017,8,44,50,זכר,"ארה""ב",צפון אמריקה,מודיעין-מכבים-רעות,מחוז תל אביב והמרכז,מהנדס אזרחי
2017,8,40,46,נקבה,"ארה""ב",צפון אמריקה,מודיעין-מכבים-רעות,מחוז תל אביב והמרכז,עקרת בית
2017,8,14,21,זכר,"ארה""ב",צפון אמריקה,מודיעין-מכבים-רעות,מחוז תל אביב והמרכז,"תלמיד בי""ס יסודי ותכון"
2017,8,13,19,זכר,"ארה""ב",צפון אמריקה,מודיעין-מכבים-רעות,מחוז תל אביב והמרכז,"תלמיד בי""ס יסודי ותכון"
2017,8,11,17,נקבה,"ארה""ב",צפון אמריקה,מודיעין-מכבים-רעות,מחוז תל אביב והמרכז,"תלמיד בי""ס יסודי ותכון"
2017,8,9,15,נקבה,"ארה""ב",צפון אמריקה,מודיעין-מכבים-רעות,מחוז תל אביב והמרכז,"תלמיד בי""ס יסודי ותכון"
2017,8,7,14,זכר,"ארה""ב",צפון אמריקה,מודיעין-מכבים-רעות,מחוז תל אביב והמרכז,"תלמיד בי""ס יסודי ותכון"
2017,8,45,51,זכר,הולנד,מערב אירופה,מודיעין-מכבים-רעות,מחוז תל אביב והמרכז,מדעי מחשב
2017,8,36,43,נקבה,הולנד,מערב אירופה,מודיעין-מכבים-רעות,מחוז תל אביב והמרכז,רואה חשבון
2017,8,5,12,נקבה,הולנד,מערב אירופה,מודיעין-מכבים-רעות,מחוז תל אביב והמרכז,לא צויין
2017,8,7,14,נקבה,הולנד,מערב אירופה,מודיעין-מכבים-רעות,מחוז תל אביב והמרכז,"תלמיד בי""ס יסודי ותכון"
2017,8,35,41,זכר,"ארה""ב",צפון אמריקה,מודיעין-מכבים-רעות,מחוז תל אביב והמרכז,איש מכירות
2017,8,34,40,נקבה,"ארה""ב",צפון אמריקה,מודיעין-מכבים-רעות,מחוז תל אביב והמרכז,אחות מוסמכת
2017,8,11,17,נקבה,"ארה""ב",צפון אמריקה,מודיעין-מכבים-רעות,מחוז תל אביב והמרכז,"תלמיד בי""ס יסודי ותכון"
2017,8,2,8,זכר,"ארה""ב",צפון אמריקה,מודיעין-מכבים-רעות,מחוז תל אביב והמרכז,לא צויין
2017,8,8,14,זכר,"ארה""ב",צפון אמריקה,מודיעין-מכבים-רעות,מחוז תל אביב והמרכז,"תלמיד בי""ס יסודי ותכון"
2017,8,5,11,נקבה,"ארה""ב",צפון אמריקה,מודיעין-מכבים-רעות,מחוז תל אביב והמרכז,לא צויין
2017,8,63,69,זכר,"ארה""ב",צפון אמריקה,מודיעין-מכבים-רעות,מחוז תל אביב והמרכז,רופא
2017,8,60,66,נקבה,"ארה""ב",צפון אמריקה,מודיעין-מכבים-רעות,מחוז תל אביב והמרכז,תזונאי /דיאטני
2017,8,33,39,זכר,"ארה""ב",צפון אמריקה,מודיעין-מכבים-רעות,מחוז תל אביב והמרכז,רופא שיניים
2017,8,33,39,נקבה,"ארה""ב",צפון אמריקה,מודיעין-מכבים-רעות,מחוז תל אביב והמרכז,רופא
2017,8,10,16,נקבה,"ארה""ב",צפון אמריקה,מודיעין-מכבים-רעות,מחוז תל אביב והמרכז,"תלמיד בי""ס יסודי ותכון"
2017,8,8,14,זכר,"ארה""ב",צפון אמריקה,מודיעין-מכבים-רעות,מחוז תל אביב והמרכז,"תלמיד בי""ס יסודי ותכון"
2017,8,4,10,זכר,"ארה""ב",צפון אמריקה,מודיעין-מכבים-רעות,מחוז תל אביב והמרכז,לא צויין
2017,8,12,18,זכר,"ארה""ב",צפון אמריקה,מודיעין-מכבים-רעות,מחוז תל אביב והמרכז,"תלמיד בי""ס יסודי ותכון"
2017,8,4,10,זכר,"ארה""ב",צפון אמריקה,מודיעין-מכבים-רעות,מחוז תל אביב והמרכז,לא צויין
2017,8,9,16,זכר,"ארה""ב",צפון אמריקה,מודיעין-מכבים-רעות,מחוז תל אביב והמרכז,"תלמיד בי""ס יסודי ותכון"
2017,8,12,18,זכר,"ארה""ב",צפון אמריקה,מודיעין-מכבים-רעות,מחוז תל אביב והמרכז,"תלמיד בי""ס יסודי ותכון"
2017,8,40,47,נקבה,"ארה""ב",צפון אמריקה,מודיעין-מכבים-רעות,מחוז תל אביב והמרכז,לא צויין
2017,8,41,47,זכר,"ארה""ב",צפון אמריקה,מודיעין-מכבים-רעות,מחוז תל אביב והמרכז,מנהל אדמיניסטרטיבי
2017,8,28,35,זכר,"ארה""ב",צפון אמריקה,מודיעין-מכבים-רעות,מחוז תל אביב והמרכז,נדלן
2017,8,28,34,נקבה,"ארה""ב",צפון אמריקה,מודיעין-מכבים-רעות,מחוז תל אביב והמרכז,ריפוי בעיסוק
2017,8,3,9,זכר,"ארה""ב",צפון אמריקה,מודיעין-מכבים-רעות,מחוז תל אביב והמרכז,לא צויין
2017,8,1,7,זכר,"ארה""ב",צפון אמריקה,מודיעין-מכבים-רעות,מחוז תל אביב והמרכז,לא צויין
2017,8,35,42,נקבה,בלארוס,מזרח אירופה,מודיעין-מכבים-רעות,מחוז תל אביב והמרכז,משפטן
2017,8,24,30,זכר,ברזיל,דרום אמריקה,מודיעין-מכבים-רעות,מחוז תל אביב והמרכז,מהנדס מחשבים
2017,8,23,29,נקבה,ברזיל,דרום אמריקה,מודיעין-מכבים-רעות,מחוז תל אביב והמרכז,מהנדס מחשבים
2017,8,59,65,זכר,"ארה""ב",צפון אמריקה,מודיעין-מכבים-רעות,מחוז תל אביב והמרכז,אופטימטריסט
2017,8,59,66,נקבה,"ארה""ב",צפון אמריקה,מודיעין-מכבים-רעות,מחוז תל אביב והמרכז,קלינאי תקשורת
2017,8,23,30,זכר,"ארה""ב",צפון אמריקה,מודיעין-מכבים-רעות,מחוז תל אביב והמרכז,סטודנט
2017,8,28,34,זכר,"ארה""ב",צפון אמריקה,מודיעין-מכבים-רעות,מחוז תל אביב והמרכז,רואה חשבון
2017,8,25,32,נקבה,"ארה""ב",צפון אמריקה,מודיעין-מכבים-רעות,מחוז תל אביב והמרכז,תזונאי /דיאטני
2017,8,4,10,זכר,"ארה""ב",צפון אמריקה,מודיעין-מכבים-רעות,מחוז תל אביב והמרכז,לא צויין
2017,8,0,7,זכר,"ארה""ב",צפון אמריקה,מודיעין-מכבים-רעות,מחוז תל אביב והמרכז,לא צויין
2017,8,65,71,נקבה,"ארה""ב",צפון אמריקה,מודיעין-מכבים-רעות,מחוז תל אביב והמרכז,לא צויין
2017,8,55,61,זכר,צרפת,מערב אירופה,מודיעין-מכבים-רעות,מחוז תל אביב והמרכז,אדריכל ומתכנן ערים
2017,8,52,58,זכר,"ארה""ב",צפון אמריקה,מודיעין-מכבים-רעות,מחוז תל אביב והמרכז,סוחר סיטונאי
2017,8,41,47,נקבה,ברזיל,דרום אמריקה,מודיעין-מכבים-רעות,מחוז תל אביב והמרכז,גרפיקאי
2017,8,10,16,נקבה,ברזיל,דרום אמריקה,מודיעין-מכבים-רעות,מחוז תל אביב והמרכז,"תלמיד בי""ס יסודי ותכון"
2017,8,6,12,נקבה,ברזיל,דרום אמריקה,מודיעין-מכבים-רעות,מחוז תל אביב והמרכז,"תלמיד בי""ס יסודי ותכון"
2017,8,42,49,זכר,ברזיל,דרום אמריקה,מודיעין-מכבים-רעות,מחוז תל אביב והמרכז,עובד במקצועות חופשיים
2017,8,29,36,זכר,"ארה""ב",צפון אמריקה,מודיעין-מכבים-רעות,מחוז תל אביב והמרכז,גיאולוג
2017,8,29,35,נקבה,"ארה""ב",צפון אמריקה,מודיעין-מכבים-רעות,מחוז תל אביב והמרכז,מורה לחנוך על-יסודי
2017,8,29,35,זכר,"ארה""ב",צפון אמריקה,מודיעין-מכבים-רעות,מחוז תל אביב והמרכז,עורך דין
2017,8,26,32,נקבה,"ארה""ב",צפון אמריקה,מודיעין-מכבים-רעות,מחוז תל אביב והמרכז,ריפוי בעיסוק
2017,8,0,7,זכר,"ארה""ב",צפון אמריקה,מודיעין-מכבים-רעות,מחוז תל אביב והמרכז,לא צויין
2017,9,74,80,זכר,"ארה""ב",צפון אמריקה,מודיעין-מכבים-רעות,מחוז תל אביב והמרכז,פנסיונר / רנטייר
2017,9,72,79,נקבה,"ארה""ב",צפון אמריקה,מודיעין-מכבים-רעות,מחוז תל אביב והמרכז,פנסיונר / רנטייר
2017,9,62,68,זכר,"ארה""ב",צפון אמריקה,מודיעין-מכבים-רעות,מחוז תל אביב והמרכז,מהנדס טכנולוגיה אחר
2017,9,60,67,נקבה,"ארה""ב",צפון אמריקה,מודיעין-מכבים-רעות,מחוז תל אביב והמרכז,"מלחין,מוסיקאי"
2017,9,27,33,נקבה,"ארה""ב",צפון אמריקה,מודיעין-מכבים-רעות,מחוז תל אביב והמרכז,לא צויין
2017,9,33,39,נקבה,"ארה""ב",צפון אמריקה,מודיעין-מכבים-רעות,מחוז תל אביב והמרכז,מפיק
2017,9,35,41,זכר,"ארה""ב",צפון אמריקה,מודיעין-מכבים-רעות,מחוז תל אביב והמרכז,שיווק ויחסי ציבור
2017,9,1,7,זכר,"ארה""ב",צפון אמריקה,מודיעין-מכבים-רעות,מחוז תל אביב והמרכז,לא צויין
2017,9,3,9,זכר,"ארה""ב",צפון אמריקה,מודיעין-מכבים-רעות,מחוז תל אביב והמרכז,לא צויין
2017,9,34,40,נקבה,בריטניה,מערב אירופה,מודיעין-מכבים-רעות,מחוז תל אביב והמרכז,עורך דין
2017,9,3,9,זכר,בריטניה,מערב אירופה,מודיעין-מכבים-רעות,מחוז תל אביב והמרכז,לא צויין
2017,9,37,43,זכר,צרפת,מערב אירופה,מודיעין-מכבים-רעות,מחוז תל אביב והמרכז,יזם
2017,9,73,80,נקבה,ונצואלה,דרום אמריקה,מודיעין-מכבים-רעות,מחוז תל אביב והמרכז,עובד במקצועות חופשיים
2017,9,26,32,זכר,קנדה,צפון אמריקה,מודיעין-מכבים-רעות,מחוז תל אביב והמרכז,נדלן
2017,9,1,7,זכר,קנדה,צפון אמריקה,מודיעין-מכבים-רעות,מחוז תל אביב והמרכז,לא צויין
2017,9,25,31,נקבה,קנדה,צפון אמריקה,מודיעין-מכבים-רעות,מחוז תל אביב והמרכז,עובד סוציאלי
2017,9,19,25,נקבה,"ארה""ב",צפון אמריקה,מודיעין-מכבים-רעות,מחוז תל אביב והמרכז,לא צויין
2017,10,66,72,זכר,"ארה""ב",צפון אמריקה,מודיעין-מכבים-רעות,מחוז תל אביב והמרכז,רב
2017,10,67,73,נקבה,"ארה""ב",צפון אמריקה,מודיעין-מכבים-רעות,מחוז תל אביב והמרכז,פנסיונר / רנטייר
2017,10,40,46,זכר,בריטניה,מערב אירופה,מודיעין-מכבים-רעות,מחוז תל אביב והמרכז,איש מכירות
2017,10,37,43,נקבה,בריטניה,מערב אירופה,מודיעין-מכבים-רעות,מחוז תל אביב והמרכז,מנהל אדמיניסטרטיבי
2017,10,9,15,נקבה,בריטניה,מערב אירופה,מודיעין-מכבים-רעות,מחוז תל אביב והמרכז,"תלמיד בי""ס יסודי ותכון"
2017,10,7,13,זכר,בריטניה,מערב אירופה,מודיעין-מכבים-רעות,מחוז תל אביב והמרכז,"תלמיד בי""ס יסודי ותכון"
2017,10,2,8,זכר,בריטניה,מערב אירופה,מודיעין-מכבים-רעות,מחוז תל אביב והמרכז,לא צויין
2017,10,29,35,זכר,"דרא""פ",שאר אפריקה,מודיעין-מכבים-רעות,מחוז תל אביב והמרכז,מתכנת
2017,10,24,30,נקבה,"דרא""פ",שאר אפריקה,מודיעין-מכבים-רעות,מחוז תל אביב והמרכז,עורך דין
2017,10,46,52,זכר,רוסיה,מזרח אירופה,מודיעין-מכבים-רעות,מחוז תל אביב והמרכז,ספרויות ושפות
2017,10,37,43,נקבה,רוסיה,מזרח אירופה,מודיעין-מכבים-רעות,מחוז תל אביב והמרכז,כלכלן
2017,10,76,82,זכר,רוסיה,מזרח אירופה,מודיעין-מכבים-רעות,מחוז תל אביב והמרכז,כלכלן
2017,10,54,60,נקבה,רוסיה,מזרח אירופה,מודיעין-מכבים-רעות,מחוז תל אביב והמרכז,טכנאי כימיה
2017,11,68,74,זכר,רוסיה,מזרח אירופה,מודיעין-מכבים-רעות,מחוז תל אביב והמרכז,פנסיונר / רנטייר
2017,11,62,68,זכר,רוסיה,מזרח אירופה,מודיעין-מכבים-רעות,מחוז תל אביב והמרכז,אדריכל ומתכנן ערים
2017,11,49,55,נקבה,רוסיה,מזרח אירופה,מודיעין-מכבים-רעות,מחוז תל אביב והמרכז,מתרגם
2017,11,40,46,זכר,בריטניה,מערב אירופה,מודיעין-מכבים-רעות,מחוז תל אביב והמרכז,רואה חשבון
2017,11,38,44,נקבה,בריטניה,מערב אירופה,מודיעין-מכבים-רעות,מחוז תל אביב והמרכז,"מורה בבי""ס יסודי"
2017,11,12,18,זכר,בריטניה,מערב אירופה,מודיעין-מכבים-רעות,מחוז תל אביב והמרכז,"תלמיד בי""ס יסודי ותכון"
2017,11,10,16,נקבה,בריטניה,מערב אירופה,מודיעין-מכבים-רעות,מחוז תל אביב והמרכז,"תלמיד בי""ס יסודי ותכון"
2017,11,4,10,זכר,בריטניה,מערב אירופה,מודיעין-מכבים-רעות,מחוז תל אביב והמרכז,לא צויין
2017,11,7,13,נקבה,בריטניה,מערב אירופה,מודיעין-מכבים-רעות,מחוז תל אביב והמרכז,"תלמיד בי""ס יסודי ותכון"
2017,11,38,44,זכר,צרפת,מערב אירופה,מודיעין-מכבים-רעות,מחוז תל אביב והמרכז,מהנדס מחשבים
2017,11,36,42,זכר,קזחסטאן,מזרח אירופה,מודיעין-מכבים-רעות,מחוז תל אביב והמרכז,מהנדס אזרחי
2017,11,38,44,נקבה,קזחסטאן,מזרח אירופה,מודיעין-מכבים-רעות,מחוז תל אביב והמרכז,שיווק ויחסי ציבור
2017,11,3,9,נקבה,קזחסטאן,מזרח אירופה,מודיעין-מכבים-רעות,מחוז תל אביב והמרכז,לא צויין
2017,11,2,8,נקבה,קזחסטאן,מזרח אירופה,מודיעין-מכבים-רעות,מחוז תל אביב והמרכז,לא צויין
2017,11,0,6,נקבה,קזחסטאן,מזרח אירופה,מודיעין-מכבים-רעות,מחוז תל אביב והמרכז,לא צויין
2017,11,19,25,זכר,"ארה""ב",צפון אמריקה,מודיעין-מכבים-רעות,מחוז תל אביב והמרכז,סטודנט
2017,11,70,76,זכר,"דרא""פ",שאר אפריקה,מודיעין-מכבים-רעות,מחוז תל אביב והמרכז,פנסיונר / רנטייר
2017,11,67,73,נקבה,"דרא""פ",שאר אפריקה,מודיעין-מכבים-רעות,מחוז תל אביב והמרכז,פנסיונר / רנטייר
2017,12,68,74,זכר,ארגנטינה,דרום אמריקה,מודיעין-מכבים-רעות,מחוז תל אביב והמרכז,מוסיקאי
2017,12,61,67,נקבה,ארגנטינה,דרום אמריקה,מודיעין-מכבים-רעות,מחוז תל אביב והמרכז,עצמאי
2017,12,19,25,נקבה,אוזבקיסטאן,מזרח אירופה,מודיעין-מכבים-רעות,מחוז תל אביב והמרכז,סטודנט
2017,12,23,29,זכר,אוזבקיסטאן,מזרח אירופה,מודיעין-מכבים-רעות,מחוז תל אביב והמרכז,טכנאי תעשיה ומינהל
2017,12,28,34,זכר,רוסיה,מזרח אירופה,מודיעין-מכבים-רעות,מחוז תל אביב והמרכז,עובד במקצועות חופשיים
2017,12,26,32,נקבה,רוסיה,מזרח אירופה,מודיעין-מכבים-רעות,מחוז תל אביב והמרכז,מנהל אדמיניסטרטיבי
2017,12,0,6,זכר,רוסיה,מזרח אירופה,מודיעין-מכבים-רעות,מחוז תל אביב והמרכז,לא צויין
2017,12,51,57,זכר,ספרד,מערב אירופה,מודיעין-מכבים-רעות,מחוז תל אביב והמרכז,שיווק ויחסי ציבור
2017,12,15,21,זכר,ספרד,מערב אירופה,מודיעין-מכבים-רעות,מחוז תל אביב והמרכז,"תלמיד בי""ס יסודי ותכון"
2017,12,14,20,זכר,ספרד,מערב אירופה,מודיעין-מכבים-רעות,מחוז תל אביב והמרכז,"תלמיד בי""ס יסודי ותכון"
2017,12,29,35,נקבה,גרמניה,מערב אירופה,מודיעין-מכבים-רעות,מחוז תל אביב והמרכז,סטודנט
2017,12,61,67,זכר,רוסיה,מזרח אירופה,מודיעין-מכבים-רעות,מחוז תל אביב והמרכז,מדעי מחשב
2017,12,62,68,נקבה,רוסיה,מזרח אירופה,מודיעין-מכבים-רעות,מחוז תל אביב והמרכז,מהנדס בניין
2017,12,23,29,נקבה,"ארה""ב",צפון אמריקה,מודיעין-מכבים-רעות,מחוז תל אביב והמרכז,כלכלן
2017,12,0,6,זכר,"ארה""ב",צפון אמריקה,מודיעין-מכבים-רעות,מחוז תל אביב והמרכז,לא צויין
2017,12,29,35,זכר,רוסיה,מזרח אירופה,מודיעין-מכבים-רעות,מחוז תל אביב והמרכז,מתכנת
2017,12,27,33,נקבה,רוסיה,מזרח אירופה,מודיעין-מכבים-רעות,מחוז תל אביב והמרכז,מעצב אופנה
2017,12,73,79,זכר,קנדה,צפון אמריקה,מודיעין-מכבים-רעות,מחוז תל אביב והמרכז,רואה חשבון
2017,12,77,83,נקבה,קנדה,צפון אמריקה,מודיעין-מכבים-רעות,מחוז תל אביב והמרכז,איפור אומנותי
2017,8,18,25,זכר,"ארה""ב",צפון אמריקה,גילון,מחוז הצפון,"תלמיד בי""ס יסודי ותכון"
2017,12,59,65,נקבה,"ארה""ב",צפון אמריקה,לבון,מחוז הצפון,"מורה בבי""ס יסודי"
2017,12,59,65,זכר,"ארה""ב",צפון אמריקה,לבון,מחוז הצפון,עורך דין
2017,8,19,25,נקבה,רומניה,מזרח אירופה,הילה,מחוז הצפון,מקצוע לא מוגדר
2017,12,41,47,נקבה,"ארה""ב",צפון אמריקה,כחל,מחוז הצפון,אחות מוסמכת
2017,12,17,23,נקבה,"ארה""ב",צפון אמריקה,כחל,מחוז הצפון,"תלמיד בי""ס יסודי ותכון"
2017,4,37,43,נקבה,גרמניה,מערב אירופה,כוכב יאיר,מחוז תל אביב והמרכז,מורה פרטי
2017,9,20,26,נקבה,שוויץ,מערב אירופה,כוכב יאיר,מחוז תל אביב והמרכז,בלתי מקצועי
2017,12,21,27,זכר,"דרא""פ",שאר אפריקה,כוכב יאיר,מחוז תל אביב והמרכז,מינהל עסקים
2017,12,24,30,נקבה,"דרא""פ",שאר אפריקה,כוכב יאיר,מחוז תל אביב והמרכז,מאבטח אישים
2017,6,26,32,זכר,"ארה""ב",צפון אמריקה,יתד,מחוז הדרום וירושלים,מדעי המדינה
2017,12,90,96,נקבה,"ארה""ב",צפון אמריקה,רקפת,מחוז הצפון,פנסיונר / רנטייר
2017,6,40,46,נקבה,צרפת,מערב אירופה,לבנים,מחוז הצפון,"מזכירה, כתבנית, קצרנית"
2017,6,10,17,זכר,צרפת,מערב אירופה,לבנים,מחוז הצפון,"תלמיד בי""ס יסודי ותכון"
2017,6,12,18,נקבה,צרפת,מערב אירופה,לבנים,מחוז הצפון,"תלמיד בי""ס יסודי ותכון"
2017,6,7,14,נקבה,צרפת,מערב אירופה,לבנים,מחוז הצפון,"תלמיד בי""ס יסודי ותכון"
2017,10,19,25,נקבה,"דרא""פ",שאר אפריקה,דקל,מחוז הדרום וירושלים,בלתי מקצועי
2017,7,18,24,זכר,הולנד,מערב אירופה,קציר,מחוז הצפון,סטודנט
2017,3,30,36,זכר,אוקראינה,מזרח אירופה,קציר,מחוז הצפון,מתכנת
2017,8,68,74,נקבה,אוקראינה,מזרח אירופה,קציר,מחוז הצפון,פנסיונר / רנטייר
2017,9,48,54,זכר,רוסיה,מזרח אירופה,קציר,מחוז הצפון,מהנדס אזרחי
2017,9,42,48,נקבה,רוסיה,מזרח אירופה,קציר,מחוז הצפון,כלכלן
2017,11,68,74,זכר,אוקראינה,מזרח אירופה,קציר,מחוז הצפון,פנסיונר / רנטייר
2017,9,22,28,זכר,צרפת,מערב אירופה,חריש,מחוז הצפון,עובד במקצועות חופשיים
2017,1,57,64,זכר,אוקראינה,מזרח אירופה,חריש,מחוז הצפון,כלכלן
2017,1,54,60,נקבה,אוקראינה,מזרח אירופה,חריש,מחוז הצפון,מנהל חשבונות
2017,3,11,17,זכר,רוסיה,מזרח אירופה,חריש,מחוז הצפון,"תלמיד בי""ס יסודי ותכון"
2017,3,3,10,זכר,רוסיה,מזרח אירופה,חריש,מחוז הצפון,
2017,6,18,24,זכר,אזרביג'אן,מזרח אירופה,חריש,מחוז הצפון,מקצוע לא מוגדר
2017,6,27,33,זכר,אוקראינה,מזרח אירופה,חריש,מחוז הצפון,מתכנת
2017,6,27,33,נקבה,אוקראינה,מזרח אירופה,חריש,מחוז הצפון,כלכלן
2017,11,68,74,נקבה,קולומביה,דרום אמריקה,חריש,מחוז הצפון,פנסיונר / רנטייר
2017,11,17,23,זכר,בלארוס,מזרח אירופה,חריש,מחוז הצפון,"תלמיד בי""ס יסודי ותכון"
2017,10,31,37,נקבה,אוקראינה,מזרח אירופה,חריש,מחוז הצפון,מהנדס אוטומציה ובקרה
2017,10,4,10,זכר,אוקראינה,מזרח אירופה,חריש,מחוז הצפון,לא צויין
2017,10,5,11,נקבה,אוקראינה,מזרח אירופה,חריש,מחוז הצפון,לא צויין
2017,10,1,7,זכר,אוקראינה,מזרח אירופה,חריש,מחוז הצפון,לא צויין
2017,10,14,20,זכר,בריטניה,מערב אירופה,חריש,מחוז הצפון,בלתי מקצועי
2017,10,9,15,זכר,בריטניה,מערב אירופה,חריש,מחוז הצפון,"תלמיד בי""ס יסודי ותכון"
2017,10,8,14,זכר,בריטניה,מערב אירופה,חריש,מחוז הצפון,בלתי מקצועי
2017,10,10,16,נקבה,בריטניה,מערב אירופה,חריש,מחוז הצפון,"תלמיד בי""ס יסודי ותכון"
2017,11,13,19,זכר,בריטניה,מערב אירופה,חריש,מחוז הצפון,"תלמיד בי""ס יסודי ותכון"
2017,10,2,8,נקבה,צרפת,מערב אירופה,חריש,מחוז הצפון,לא צויין
2017,10,5,11,זכר,צרפת,מערב אירופה,חריש,מחוז הצפון,"תלמיד בי""ס יסודי ותכון"
2017,9,37,43,נקבה,רוסיה,מזרח אירופה,חריש,מחוז הצפון,מורה למדעי החברה והרוח
2017,9,9,15,זכר,רוסיה,מזרח אירופה,חריש,מחוז הצפון,"תלמיד בי""ס יסודי ותכון"
2017,6,55,61,נקבה,"ארה""ב",צפון אמריקה,חנתון,מחוז הצפון,פסיכולוג
2017,6,6,12,נקבה,"ארה""ב",צפון אמריקה,חנתון,מחוז הצפון,"תלמיד בי""ס יסודי ותכון"
2017,6,6,12,זכר,"ארה""ב",צפון אמריקה,חנתון,מחוז הצפון,"תלמיד בי""ס יסודי ותכון"
2017,1,24,31,זכר,שבדיה,מערב אירופה,נוה שלום,מחוז הדרום וירושלים,סטודנט
2017,7,58,65,נקבה,"ארה""ב",צפון אמריקה,כפר ורדים,מחוז הצפון,מורה בחינוך מיוחד
2017,4,68,75,נקבה,"ארה""ב",צפון אמריקה,כפר ורדים,מחוז הצפון,פנסיונר / רנטייר
2017,8,62,68,זכר,"ארה""ב",צפון אמריקה,כפר ורדים,מחוז הצפון,מהנדס חשמל ואלקטרוניקה
2017,8,62,68,נקבה,"ארה""ב",צפון אמריקה,כפר ורדים,מחוז הצפון,"מורה בבי""ס יסודי"
2017,10,18,24,נקבה,"ארה""ב",צפון אמריקה,כרמי יוסף,מחוז תל אביב והמרכז,סטודנט
2017,2,22,29,נקבה,בריטניה,מערב אירופה,נחל שיטים,מחוז הדרום וירושלים,מעצב גרפיקה
2017,4,25,32,זכר,גרמניה,מערב אירופה,מיתר,מחוז הדרום וירושלים,מינהל עסקים
2017,3,17,24,נקבה,אוקראינה,מזרח אירופה,מיתר,מחוז הדרום וירושלים,סטודנט
2017,12,27,32,נקבה,רוסיה,מזרח אירופה,מיתר,מחוז הדרום וירושלים,"מורה בבי""ס יסודי"
2017,10,1,7,נקבה,שבדיה,מערב אירופה,מיתר,מחוז הדרום וירושלים,לא צויין
2017,10,4,10,נקבה,שבדיה,מערב אירופה,מיתר,מחוז הדרום וירושלים,"תלמיד בי""ס יסודי ותכון"
2017,5,41,47,זכר,"ארה""ב",צפון אמריקה,מיתר,מחוז הדרום וירושלים,שיווק ויחסי ציבור
2017,9,98,105,נקבה,בריטניה,מערב אירופה,מיתר,מחוז הדרום וירושלים,"שחקן, רקדן"
2017,3,18,24,נקבה,אוקראינה,מזרח אירופה,להבים,מחוז הדרום וירושלים,סטודנט
2017,3,88,95,נקבה,"ארה""ב",צפון אמריקה,להבים,מחוז הדרום וירושלים,פנסיונר / רנטייר
2017,8,11,17,זכר,גרמניה,מערב אירופה,גן נר,מחוז הצפון,"תלמיד בי""ס יסודי ותכון"
2017,8,9,15,נקבה,גרמניה,מערב אירופה,גן נר,מחוז הצפון,"תלמיד בי""ס יסודי ותכון"
2017,8,6,12,נקבה,גרמניה,מערב אירופה,גן נר,מחוז הצפון,"תלמיד בי""ס יסודי ותכון"
2017,1,24,31,זכר,קנדה,צפון אמריקה,גן נר,מחוז הצפון,לא צויין
2017,4,22,28,זכר,"ארה""ב",צפון אמריקה,גן נר,מחוז הצפון,מינהל עסקים
2017,9,27,33,נקבה,רוסיה,מזרח אירופה,נצני סיני,מחוז הדרום וירושלים,"סוציולוג,עובד במדעי החברה"
2017,11,71,77,נקבה,אוקראינה,מזרח אירופה,נופית,מחוז הצפון,מהנדס טכנולוגיה אחר
2017,2,2,9,נקבה,אוסטרליה,אוקיאניה,שוהם,מחוז תל אביב והמרכז,
